usage_detail_id,rs_survey_usage_data_uid,name,event_dtm,wrk_inst,std_no,main_title,article_title,pub_type,language,pub_format,tou,tou_desc,quantity,user_id,telesales_org_id,country_name,ip_address,location_name,survey_start_date,survey_end_date,Line,Error Reason
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,113,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,114,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,115,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,116,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,117,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,118,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,119,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,120,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,121,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,122,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,123,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,124,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,51/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,125,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,52/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,126,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,53/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,127,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,54/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,128,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,129,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,56/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,130,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,57/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,131,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,58/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,132,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,,ABCD Corp,,,,"Colloids and surfaces. B, Biointerfaces",,,,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,,United States,24.12.119.293,United States,,,133,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field is required and cannot be null or empty; telesales_org_id: Field is required and cannot be null or empty; survey_start_date: Field is required and cannot be null or empty; survey_end_date: Field is required and cannot be null or empty
,,ABCD Corp,,,,"Colloids and surfaces. B, Biointerfaces",,,,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,,United States,24.12.119.293,United States,,,134,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field is required and cannot be null or empty; telesales_org_id: Field is required and cannot be null or empty; survey_start_date: Field is required and cannot be null or empty; survey_end_date: Field is required and cannot be null or empty
,,ABCD Corp,,,,"Colloids and surfaces. B, Biointerfaces",,,,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,,United States,24.12.119.293,United States,,,135,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field is required and cannot be null or empty; telesales_org_id: Field is required and cannot be null or empty; survey_start_date: Field is required and cannot be null or empty; survey_end_date: Field is required and cannot be null or empty
,,ABCD Corp,,,,"Colloids and surfaces. B, Biointerfaces",,,,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,,United States,24.12.119.293,United States,,,136,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field is required and cannot be null or empty; telesales_org_id: Field is required and cannot be null or empty; survey_start_date: Field is required and cannot be null or empty; survey_end_date: Field is required and cannot be null or empty
,,ABCD Corp,,,,"Colloids and surfaces. B, Biointerfaces",,,,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,,United States,24.12.119.293,United States,,,137,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field is required and cannot be null or empty; telesales_org_id: Field is required and cannot be null or empty; survey_start_date: Field is required and cannot be null or empty; survey_end_date: Field is required and cannot be null or empty
,,ABCD Corp,,,,"Colloids and surfaces. B, Biointerfaces",,,,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,,United States,24.12.119.293,United States,,,138,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field is required and cannot be null or empty; telesales_org_id: Field is required and cannot be null or empty; survey_start_date: Field is required and cannot be null or empty; survey_end_date: Field is required and cannot be null or empty
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,139,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,140,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,141,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,142,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,143,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,144,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,145,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,146,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,147,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,148,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,149,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,150,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,151,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,152,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,153,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,154,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,155,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,156,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,157,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,158,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,159,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,160,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
